Date,Close,Trends,Score,Number
2018/6/19,6769.939941,37.5,0.514030315,546
2018/6/20,6776.549805,39.0,0.440433464,669
2018/6/21,6729.740234,33.75,0.726442624,504
2018/6/22,6083.689941,45.75,0.40101259,621
2018/6/23,6162.47998,39.0,-0.055969015,774
2018/6/24,6173.22998,45.75,0.312188049,512
2018/6/25,6249.180176,41.25,0.792604623,667
2018/6/26,6093.669922,36.75,0.528405161,615
2018/6/27,6157.129883,36.75,0.390138451,619
2018/6/28,5903.439941,37.5,-0.173982295,720
2018/6/29,6218.299805,47.25,0.413698354,588
2018/6/30,6404.0,38.25,-0.099889828,594
2018/7/1,6385.819824,33.0,0.588880198,517
2018/7/2,6614.180176,39.0,0.668500595,498
2018/7/3,6529.589844,38.25,0.657036086,638
2018/7/4,6597.549805,37.5,0.57733043,581
2018/7/5,6639.140137,37.5,0.212442555,614
2018/7/6,6673.5,32.25,0.512118147,596
2018/7/7,6856.930176,30.0,0.78978277,638
2018/7/8,6773.879883,30.0,0.593793392,491
2018/7/9,6741.75,33.0,0.753525076,833
2018/7/10,6329.950195,36.0,0.647747058,575
2018/7/11,6394.709961,32.25,-0.172214004,519
2018/7/12,6228.810059,36.0,0.716189386,784
2018/7/13,6238.049805,33.0,0.724461378,653
2018/7/14,6276.120117,30.0,0.656326776,561
2018/7/15,6359.640137,31.5,0.845669473,471
2018/7/16,6741.75,35.25,0.539524035,447
2018/7/17,7321.040039,47.25,0.849334337,476
2018/7/18,7370.779785,52.5,0.808903146,543
2018/7/19,7466.859863,44.25,0.482466973,653
2018/7/20,7354.129883,42.0,0.787009454,600
2018/7/21,7419.290039,36.0,0.849478387,565
2018/7/22,7418.490234,33.0,0.912215683,599
2018/7/23,7711.109863,45.0,0.684360505,834
2018/7/24,8424.269531,55.5,0.875844472,730
2018/7/25,8181.390137,52.5,0.976457206,705
2018/7/26,7951.580078,45.75,1.004719997,818
2018/7/27,8165.009766,42.75,0.730046531,654
2018/7/28,8192.150391,37.5,1.062772613,542
2018/7/29,8218.459961,34.5,0.852169215,457
2018/7/30,8180.47998,42.0,0.98025592,494
2018/7/31,7780.439941,39.75,0.295162339,662
2018/8/1,7624.910156,40.5,0.851859504,828
2018/8/2,7567.149902,36.75,0.844606583,664
2018/8/3,7434.390137,39.0,0.658196182,560
2018/8/4,7032.850098,36.0,0.676563649,477
2018/8/5,7068.47998,35.25,0.447106468,574
2018/8/6,6951.799805,40.5,0.895855606,515
2018/8/7,6753.120117,42.0,0.544211753,416
2018/8/8,6305.799805,48.0,0.35428878,578
2018/8/9,6568.22998,41.25,0.78372932,553
2018/8/10,6184.709961,42.0,0.590238903,491
2018/8/11,6295.72998,41.25,0.566148151,722
2018/8/12,6322.689941,35.25,-0.245020098,356
2018/8/13,6297.569824,41.25,0.458614132,475
2018/8/14,6199.709961,50.25,0.482999476,533
2018/8/15,6308.52002,43.5,0.666166107,354
2018/8/16,6334.72998,39.0,0.684485047,377
2018/8/17,6580.629883,36.0,0.463403819,312
2018/8/18,6423.759766,33.0,0.664545193,271
2018/8/19,6506.069824,31.5,0.995008983,246
2018/8/20,6308.529785,36.75,0.669951846,253
2018/8/21,6488.759766,38.25,0.733160212,382
2018/8/22,6376.709961,45.0,0.533703671,379
2018/8/23,6534.879883,36.75,0.50005662,521
2018/8/24,6719.959961,35.25,0.575011263,452
2018/8/25,6763.189941,31.5,0.559322516,314
2018/8/26,6707.259766,31.5,0.653276932,291
2018/8/27,6884.640137,33.75,0.830483626,325
2018/8/28,7096.279785,42.75,0.867553313,353
2018/8/29,7047.160156,36.75,0.914527452,297
2018/8/30,6978.22998,38.25,0.739716609,279
2018/8/31,7037.580078,35.25,0.551137812,400
2018/9/1,7193.25,33.0,1.229165206,289
2018/9/2,7272.720215,35.25,0.457634508,257
2018/9/3,7260.060059,34.5,0.831563841,364
2018/9/4,7361.660156,37.5,0.675369531,306
2018/9/5,6792.830078,44.25,0.795754215,378
2018/9/6,6529.169922,48.75,0.166632931,373
2018/9/7,6467.069824,39.75,0.581903275,335
2018/9/8,6225.97998,35.25,0.869489717,290
2018/9/9,6300.859863,33.75,0.395656989,274
2018/9/10,6329.700195,37.5,0.651049074,330
2018/9/11,6321.200195,36.0,0.726638644,338
2018/9/12,6351.799805,42.75,0.737168263,428
2018/9/13,6517.310059,39.75,0.712925859,330
2018/9/14,6512.709961,34.5,0.448887516,328
2018/9/15,6543.200195,32.25,0.224335755,293
2018/9/16,6517.180176,29.25,0.519792677,285
2018/9/17,6281.200195,33.75,0.579514124,376
2018/9/18,6371.299805,33.0,0.578804565,354
2018/9/19,6398.540039,35.25,0.301477251,267
2018/9/20,6519.669922,30.75,0.611372791,400
2018/9/21,6734.950195,36.75,0.663476216,466
2018/9/22,6721.97998,32.25,0.654982014,288
2018/9/23,6710.629883,29.25,0.373684255,249
2018/9/24,6595.410156,31.5,0.710710212,246
2018/9/25,6446.470215,33.0,0.465234265,318
2018/9/26,6495.0,33.75,0.916638666,362
2018/9/27,6676.75,32.25,0.681614114,232
2018/9/28,6644.129883,31.5,0.571184623,282
2018/9/29,6601.959961,26.25,0.63894361,197
2018/9/30,6625.560059,26.25,0.526881086,227
2018/10/1,6589.620117,31.5,0.627147777,256
2018/10/2,6556.100098,30.75,0.683004616,281
2018/10/3,6502.589844,30.75,0.849917654,253
2018/10/4,6576.689941,30.0,0.493775341,275
2018/10/5,6622.47998,30.0,0.468929252,224
2018/10/6,6588.310059,26.25,0.906699944,262
2018/10/7,6602.950195,24.75,0.758140087,238
2018/10/8,6652.22998,30.0,0.745477084,216
2018/10/9,6642.640137,29.25,0.66607576,256
2018/10/10,6585.529785,31.5,0.537218808,234
2018/10/11,6256.240234,39.0,0.337220126,410
2018/10/12,6274.580078,33.75,0.805216248,372
2018/10/13,6285.990234,28.5,0.911882549,272
2018/10/14,6290.930176,27.75,0.631596513,214
2018/10/15,6596.540039,37.5,0.041299765,324
2018/10/16,6596.109863,31.5,0.681268606,294
2018/10/17,6544.430176,28.5,0.755543795,282
2018/10/18,6476.709961,31.5,-0.034073825,227
2018/10/19,6465.410156,28.5,0.982226739,344
2018/10/20,6489.189941,25.5,0.702676976,239
2018/10/21,6482.350098,24.75,0.952318477,287
2018/10/22,6487.160156,30.0,0.699500035,295
2018/10/23,6475.740234,28.5,1.016560957,292
2018/10/24,6495.839844,31.5,0.928872281,378
2018/10/25,6476.290039,28.5,0.427637543,307
2018/10/26,6474.75,28.5,0.578004573,251
2018/10/27,6480.379883,25.5,0.80919499,166
2018/10/28,6486.390137,23.25,0.797331349,173
2018/10/29,6332.629883,30.0,0.977255582,238
2018/10/30,6334.27002,27.75,0.344037099,208
2018/10/31,6317.609863,28.5,0.937416418,307
2018/11/1,6377.779785,30.0,0.396447824,324
2018/11/2,6388.439941,27.75,0.715160089,249
2018/11/3,6361.259766,24.75,0.524450651,182
2018/11/4,6376.129883,28.5,0.12984904,228
2018/11/5,6419.660156,30.0,0.811126697,293
2018/11/6,6461.009766,30.75,0.49611958,331
2018/11/7,6530.140137,30.75,0.885150875,270
2018/11/8,6453.720215,28.5,0.740358682,299
2018/11/9,6385.620117,29.25,0.788836499,446
2018/11/10,6409.220215,25.5,1.11354169,186
2018/11/11,6411.27002,25.5,0.59211129,292
2018/11/12,6371.27002,27.75,1.124672043,337
2018/11/13,6359.490234,28.5,0.88771906,327
2018/11/14,5738.350098,48.0,0.445979753,345
2018/11/15,5648.029785,54.75,0.657048352,271
2018/11/16,5575.549805,43.5,0.166295441,284
2018/11/17,5554.330078,35.25,0.254574563,182
2018/11/18,5623.540039,30.75,0.410419957,243
2018/11/19,4871.490234,53.25,0.209923856,245
2018/11/20,4451.870117,75.0,0.1659012,307
2018/11/21,4602.169922,59.25,0.588763013,389
2018/11/22,4365.939941,46.5,0.226214837,284
2018/11/23,4347.109863,44.25,0.509521073,314
2018/11/24,3880.76001,41.25,0.548842813,266
2018/11/25,4009.969971,62.25,0.263300066,264
2018/11/26,3779.129883,63.75,0.24409694,340
2018/11/27,3820.719971,57.0,0.191215777,334
2018/11/28,4257.419922,54.0,0.904965206,292
2018/11/29,4278.84668,47.25,0.288250225,359
2018/11/30,4017.268555,41.25,0.177303314,290
2018/12/1,4214.671875,37.5,0.509411216,272
2018/12/2,4139.87793,32.25,0.436389312,199
2018/12/3,3894.130859,40.5,0.519166465,348
2018/12/4,3956.893799,42.0,0.364358494,343
2018/12/5,3753.994873,40.5,0.623112679,224
2018/12/6,3521.101807,43.5,0.273317729,448
2018/12/7,3419.937256,56.25,0.533273533,304
2018/12/8,3476.114746,42.75,-0.199249317,333
2018/12/9,3614.234375,38.25,0.376802725,254
2018/12/10,3502.656006,43.5,0.463669703,242
2018/12/11,3424.588135,39.0,0.845595769,253
2018/12/12,3486.950195,37.5,0.26897738,279
2018/12/13,3313.677246,38.25,0.553386603,245
2018/12/14,3242.484863,44.25,0.567333059,280
2018/12/15,3236.761719,37.5,0.70571832,292
2018/12/16,3252.839111,35.25,0.201926611,202
2018/12/17,3545.864746,44.25,0.399290035,239
2018/12/18,3696.059082,42.0,0.851728441,226
2018/12/19,3745.950684,45.0,0.213074935,172
2018/12/20,4134.441406,48.75,1.09641992,409
2018/12/21,3896.543701,44.25,0.312857652,231
2018/12/22,4014.182617,35.25,0.295300393,292
2018/12/23,3998.980225,33.75,0.873628734,284
2018/12/24,4078.599121,42.0,1.050425612,236
2018/12/25,3815.490723,37.5,0.44216877,210
2018/12/26,3857.297607,33.75,0.79054038,270
2018/12/27,3654.833496,38.25,0.246637453,180
2018/12/28,3923.918701,36.75,0.377144745,250
2018/12/29,3820.408691,33.75,0.759388187,151
2018/12/30,3865.952637,31.5,0.734680678,230
2018/12/31,3742.700439,29.25,0.825109204,193
2019/1/1,3843.52002,31.5,1.123193287,181
2019/1/2,3943.409424,37.5,1.052876954,167
2019/1/3,3836.741211,39.0,0.884556888,280
2019/1/4,3857.717529,37.5,1.100210621,263
2019/1/5,3845.19458,30.0,1.052621211,230
2019/1/6,4076.632568,31.5,0.785745372,196
2019/1/7,4025.248291,37.5,0.83982066,213
2019/1/8,4030.8479,33.0,0.726098931,260
2019/1/9,4035.296387,34.5,0.697675585,152
2019/1/10,3678.924561,40.5,0.572199809,203
2019/1/11,3687.365479,37.5,0.708539937,180
2019/1/12,3661.301025,31.5,0.781503428,277
2019/1/13,3552.953125,30.0,0.799301336,222
2019/1/14,3706.052246,36.0,0.68938736,232
2019/1/15,3630.675293,33.0,0.605804216,236
2019/1/16,3655.006836,31.5,0.754367976,238
2019/1/17,3678.563965,31.5,0.694717709,232
2019/1/18,3657.839355,31.5,0.780690373,208
2019/1/19,3728.568359,25.5,0.417408736,188
2019/1/20,3601.013672,25.5,0.130116733,173
2019/1/21,3576.032471,28.5,0.851086952,164
2019/1/22,3604.577148,27.0,0.504080765,209
2019/1/23,3585.123047,30.0,0.469887039,270
2019/1/24,3600.865479,30.0,0.900797596,255
2019/1/25,3599.765869,28.5,1.075858379,247
2019/1/26,3602.460449,27.0,0.700544037,197
2019/1/27,3583.96582,25.5,0.70282878,201
2019/1/28,3470.450439,30.0,0.303906171,163
2019/1/29,3448.116943,33.0,0.744870944,224
2019/1/30,3486.181641,31.5,0.962219535,376
2019/1/31,3457.792725,31.5,0.997083604,230
2019/2/1,3487.945313,28.5,0.569137355,265
2019/2/2,3521.060791,25.5,0.777523282,184
2019/2/3,3464.013428,24.0,0.301620165,189
2019/2/4,3459.154053,30.0,0.514025953,238
2019/2/5,3466.357422,36.0,0.737307011,284
2019/2/6,3413.767822,33.0,0.736967624,161
2019/2/7,3399.47168,31.5,0.47772138,228
2019/2/8,3666.780273,33.0,0.535285689,236
2019/2/9,3671.203613,31.5,0.648966816,228
2019/2/10,3690.188232,28.5,0.680978499,231
2019/2/11,3648.430664,30.0,0.973307351,244
2019/2/12,3653.528564,30.0,0.659957615,289
2019/2/13,3632.070557,27.0,0.736218122,245
2019/2/14,3616.880859,28.5,0.757337361,297
2019/2/15,3620.810791,27.0,1.17916597,291
2019/2/16,3629.787598,27.0,0.759108919,234
2019/2/17,3673.836182,25.5,0.585470691,210
2019/2/18,3915.714355,36.0,0.729593849,191
2019/2/19,3947.094482,37.5,0.703213847,224
2019/2/20,3999.820557,36.0,1.146659236,195
2019/2/21,3954.118164,33.0,1.042388538,202
2019/2/22,4005.526611,30.0,0.595932983,184
2019/2/23,4142.526855,30.0,0.705656091,214
2019/2/24,3810.42749,37.5,0.597226489,184
2019/2/25,3882.696289,33.0,0.255064459,163
2019/2/26,3854.35791,31.5,0.300587264,196
2019/2/27,3851.047363,30.0,0.523177677,241
2019/2/28,3854.7854,28.5,0.589094627,202
2019/3/1,3859.58374,28.5,0.640797247,179
2019/3/2,3864.415039,25.5,0.565953748,245
2019/3/3,3847.175781,24.0,0.539778849,176
2019/3/4,3761.557129,28.5,0.904776135,164
2019/3/5,3896.375,30.0,0.69356861,278
2019/3/6,3903.942627,30.0,0.211406195,141
2019/3/7,3911.484375,28.5,0.650750537,251
2019/3/8,3901.131592,27.0,0.856479716,172
2019/3/9,3963.313721,28.5,0.495233503,182
2019/3/10,3951.599854,25.5,0.526213016,192
2019/3/11,3905.227295,25.5,0.37579679,222
2019/3/12,3909.15625,27.0,0.713769873,166
2019/3/13,3906.717285,25.5,0.471629767,224
2019/3/14,3924.369141,25.5,0.701823782,169
2019/3/15,3960.911133,25.5,0.658597767,240
2019/3/16,4048.72583,25.5,0.47599902,160
2019/3/17,4025.229004,25.5,0.591008111,167
2019/3/18,4032.507324,28.5,0.781178692,211
2019/3/19,4071.190186,30.0,0.636471622,211
2019/3/20,4087.476318,31.5,0.329034608,179
2019/3/21,4029.326904,31.5,0.545991801,225
2019/3/22,4023.968262,28.5,0.44443015,158
2019/3/23,4035.826416,25.5,0.698974071,166
2019/3/24,4022.168213,22.5,0.533315683,137
2019/3/25,3963.070557,25.5,0.839386363,185
2019/3/26,3985.080811,27.0,0.537020314,168
2019/3/27,4087.066162,31.5,0.783912866,178
2019/3/28,4069.107178,28.5,0.682011543,191
2019/3/29,4098.374512,28.5,0.665773734,235
2019/3/30,4106.660156,25.5,0.837954599,129
2019/3/31,4105.404297,24.0,0.884376637,166
2019/4/1,4158.183105,28.5,1.084835464,252
2019/4/2,4879.87793,63.0,0.167549896,165
2019/4/3,4973.021973,72.0,1.111415581,205
2019/4/4,4922.798828,51.0,0.929259768,158
2019/4/5,5036.681152,43.5,0.967853634,169
2019/4/6,5059.817383,36.0,0.672460929,211
2019/4/7,5198.896973,36.0,0.509912299,158
2019/4/8,5289.770996,42.0,0.651237817,245
2019/4/9,5204.958496,40.5,0.305003902,283
2019/4/10,5324.551758,42.0,0.678063308,130
2019/4/11,5064.487793,40.5,0.547479336,157
2019/4/12,5089.539063,37.5,0.781353846,348
2019/4/13,5096.586426,30.0,0.73335067,193
2019/4/14,5167.722168,30.0,0.849315844,181
2019/4/15,5067.108398,34.5,0.666004996,120
2019/4/16,5235.55957,37.5,0.652488201,258
2019/4/17,5251.937988,37.5,0.766507087,216
2019/4/18,5298.385742,34.5,0.93592222,175
2019/4/19,5303.8125,31.5,0.436201754,262
2019/4/20,5337.88623,31.5,0.598542416,258
2019/4/21,5314.53125,31.5,0.613319771,229
2019/4/22,5399.365234,34.5,0.404923309,169
2019/4/23,5572.361816,43.5,0.725542571,210
2019/4/24,5464.866699,40.5,0.265361418,168
2019/4/25,5210.515625,37.5,0.321994758,235
2019/4/26,5279.348145,37.5,0.749859367,234
2019/4/27,5268.291016,30.0,0.867003861,204
2019/4/28,5285.13916,28.5,0.505354534,259
2019/4/29,5247.352539,31.5,0.584278143,235
2019/4/30,5350.726563,34.5,0.600306157,265
2019/5/1,5402.697266,31.5,0.241886469,216
2019/5/2,5505.283691,33.0,0.715580584,230
2019/5/3,5768.289551,45.0,0.856104938,290
2019/5/4,5831.16748,37.5,0.773955737,263
2019/5/5,5795.708496,36.0,0.682709066,194
2019/5/6,5746.807129,37.5,0.884031321,236
2019/5/7,5829.501465,43.5,0.291992291,197
2019/5/8,5982.45752,43.5,0.578544816,291
2019/5/9,6174.528809,49.5,0.50079431,302
2019/5/10,6378.849121,51.0,0.917339289,210
2019/5/11,7204.771484,66.0,0.31253181,272
2019/5/12,6972.371582,69.0,0.341610908,309
2019/5/13,7814.915039,79.5,1.012487191,346
2019/5/14,7994.416016,96.0,0.65826688,352
2019/5/15,8205.167969,76.5,0.998031047,398
2019/5/16,7884.90918,69.0,0.857576028,210
2019/5/17,7343.895508,72.0,0.854524909,277
2019/5/18,7271.208008,49.5,0.637546115,84
2019/5/19,8197.689453,57.0,0.74977809,212
2019/5/20,7978.309082,61.5,0.706159527,270
2019/5/21,7963.327637,54.0,0.709296304,315
2019/5/22,7680.066406,52.5,0.537751556,305
2019/5/23,7881.84668,48.0,0.736846959,324
2019/5/24,7987.371582,48.0,0.868043101,246
2019/5/25,8052.543945,45.0,0.94460015,229
2019/5/26,8673.21582,45.0,0.930612679,201
2019/5/27,8805.77832,64.5,0.439686757,272
2019/5/28,8719.961914,58.5,0.600903843,228
2019/5/29,8659.487305,57.0,0.659263096,385
2019/5/30,8319.472656,60.0,0.347770909,271
2019/5/31,8574.501953,57.0,0.691203367,317
2019/6/1,8564.016602,45.0,0.675463747,292
2019/6/2,8742.958008,45.0,0.77361806,198
2019/6/3,8208.995117,48.0,0.668349397,298
2019/6/4,7707.770996,58.5,0.67860848,205
2019/6/5,7824.231445,48.0,0.897192513,239
2019/6/6,7822.023438,43.5,0.781207948,197
2019/6/7,8043.951172,49.5,0.496881353,334
2019/6/8,7954.12793,37.5,0.367395069,321
2019/6/9,7688.077148,36.0,0.262721487,262
2019/6/10,8000.32959,42.0,0.611853873,227
2019/6/11,7927.714355,42.0,0.541112479,292
2019/6/12,8145.857422,42.0,0.773033955,300
2019/6/13,8230.923828,43.5,1.101809521,201
2019/6/14,8693.833008,43.5,0.410912553,287
2019/6/15,8838.375,48.0,0.928791628,245
2019/6/16,8994.488281,55.5,0.84481548,269
2019/6/17,9320.352539,63.0,0.526911168,239
2019/6/18,9081.762695,63.0,0.708599026,285
2019/6/19,9273.521484,54.0,0.625396655,323
2019/6/20,9527.160156,52.5,0.774288562,264
2019/6/21,10144.55664,69.0,0.976623397,240
2019/6/22,10701.69141,108.0,0.845667961,215
2019/6/23,10855.37109,75.0,0.360857844,169
2019/6/24,11011.10254,78.0,0.813253276,282
2019/6/25,11790.91699,88.5,0.783014655,253
2019/6/26,13016.23145,150.0,0.776484106,346
2019/6/27,11182.80664,132.0,0.464630777,289
2019/6/28,12407.33203,99.0,0.866085305,314
2019/6/29,11959.37109,73.5,0.955748459,170
2019/6/30,10817.15527,67.5,0.22343922,161
2019/7/1,10583.13477,79.5,0.623035264,215
2019/7/2,10801.67773,75.0,0.767704736,247
2019/7/3,11961.26953,72.0,0.690697847,222
2019/7/4,11215.4375,63.0,0.561034866,202
2019/7/5,10978.45996,58.5,0.780951709,138
2019/7/6,11208.55078,55.5,0.705620169,199
2019/7/7,11450.84668,49.5,0.851775157,255
2019/7/8,12285.95801,64.5,0.62454771,232
2019/7/9,12573.8125,70.5,0.49916334,238
2019/7/10,12156.5127,72.0,0.431195395,170
2019/7/11,11358.66211,67.5,0.634219031,211
2019/7/12,11815.98633,66.0,0.510183563,266
2019/7/13,11392.37891,54.0,0.292163519,170
2019/7/14,10256.05859,55.5,0.403771373,174
2019/7/15,10895.08984,66.0,0.457164933,205
2019/7/16,9477.641602,69.0,0.5769883,259
2019/7/17,9693.802734,72.0,0.401332881,272
2019/7/18,10666.48242,66.0,0.468137545,237
2019/7/19,10530.73242,58.5,0.460986101,197
2019/7/20,10767.13965,49.5,0.12809785,185
2019/7/21,10599.10547,49.5,0.868775435,298
2019/7/22,10343.10645,52.5,0.823181605,193
2019/7/23,9900.767578,51.0,0.629900847,248
2019/7/24,9811.925781,55.5,0.547913524,170
2019/7/25,9911.841797,54.0,0.380224563,256
2019/7/26,9870.303711,46.5,0.41556804,220
2019/7/27,9477.677734,49.5,0.668965594,203
2019/7/28,9552.860352,46.5,0.741108319,243
2019/7/29,9519.145508,49.5,0.597851287,214
2019/7/30,9607.423828,46.5,0.560938023,264
2019/7/31,10085.62793,48.0,0.652687689,188
2019/8/1,10399.66895,49.5,0.263336263,260
2019/8/2,10518.17481,51.0,0.201155462,218
2019/8/3,10821.72656,46.5,0.629186438,174
2019/8/4,10970.18457,45.0,0.198047215,150
2019/8/5,11805.65332,67.5,0.398411062,202
2019/8/6,11478.16895,66.0,0.693210228,242
2019/8/7,11941.96875,60.0,0.701655954,246
2019/8/8,11966.40723,55.5,0.564656895,187
2019/8/9,11862.93652,49.5,0.446664833,278
2019/8/10,11354.02441,46.5,0.309917399,180
2019/8/11,11523.5791,45.0,0.727418868,179
2019/8/12,11382.61621,49.5,0.530656414,204
2019/8/13,10895.83008,54.0,0.663327483,359
2019/8/14,10051.7041,52.5,0.511856627,215
2019/8/15,10311.5459,58.5,0.682170312,186
2019/8/16,10374.33887,49.5,0.951937556,157
2019/8/17,10231.74414,43.5,0.900416799,167
2019/8/18,10345.81055,42.0,0.89341797,151
2019/8/19,10916.05371,49.5,0.926932196,164
2019/8/20,10763.23242,48.0,0.436856098,221
2019/8/21,10138.04981,51.0,0.1902414,181
2019/8/22,10131.05566,45.0,0.218139276,224
2019/8/23,10407.96484,48.0,0.355198623,150
2019/8/24,10159.96094,42.0,0.577171815,165
2019/8/25,10138.51758,40.5,0.229064612,132
2019/8/26,10370.82031,43.5,0.496062524,215
2019/8/27,10185.5,43.5,0.535916395,286
2019/8/28,9754.422852,46.5,0.283640286,185
2019/8/29,9510.200195,49.5,0.64597252,220
2019/8/30,9598.173828,42.0,0.397985535,183
2019/8/31,9630.664063,39.0,0.73517293,148
2019/9/1,9757.970703,37.5,0.32986877,170
2019/9/2,10346.76074,45.83333333333333,0.477362749,163
2019/9/3,10623.54004,52.77777777777778,0.926240519,202
2019/9/4,10594.49316,47.22222222222222,0.438225604,208
2019/9/5,10575.5332,43.05555555555556,0.679403299,163
2019/9/6,10353.30273,47.22222222222222,0.541425431,229
2019/9/7,10517.25488,37.5,0.336620548,78
2019/9/8,10441.27637,36.11111111111111,0.421713064,69
2019/9/9,10334.97461,41.666666666666664,-0.284201289,63
2019/9/10,10115.97559,40.27777777777778,0.679699701,164
2019/9/11,10178.37207,41.666666666666664,0.732855798,206
2019/9/12,10410.12695,41.666666666666664,0.500588682,167
2019/9/13,10360.54688,37.5,0.523054026,187
2019/9/14,10358.04883,34.72222222222222,0.537901513,169
2019/9/15,10347.71289,34.72222222222222,0.812863276,128
2019/9/16,10276.79395,36.11111111111111,0.710425443,234
2019/9/17,10241.27246,36.11111111111111,0.542787431,210
2019/9/18,10198.24805,37.5,0.283122158,267
2019/9/19,10266.41504,40.27777777777778,0.936588223,168
2019/9/20,10181.6416,37.5,0.89577396,190
2019/9/21,10019.7168,31.944444444444443,0.744862607,164
2019/9/22,10070.39258,31.944444444444443,0.801409181,180
2019/9/23,9729.324219,37.5,0.62796447,194
2019/9/24,8620.566406,56.94444444444444,0.617786016,233
2019/9/25,8486.993164,65.27777777777777,0.396147691,213
2019/9/26,8118.967773,59.72222222222222,0.432031031,193
2019/9/27,8251.845703,54.166666666666664,0.247496342,188
2019/9/28,8245.915039,43.05555555555556,0.606057898,247
2019/9/29,8104.185547,41.666666666666664,0.360417621,217
2019/9/30,8293.868164,47.22222222222222,0.640521337,169
2019/10/1,8343.276367,43.05555555555556,0.46789812,206
2019/10/2,8393.041992,44.44444444444444,0.613241797,298
2019/10/3,8259.992188,40.27777777777778,0.662250879,294
2019/10/4,8205.939453,40.27777777777778,0.39646785,272
2019/10/5,8151.500488,34.72222222222222,0.268721835,156
2019/10/6,7988.155762,36.11111111111111,0.365921477,167
2019/10/7,8245.623047,41.666666666666664,0.828317772,168
2019/10/8,8228.783203,41.666666666666664,0.530403471,208
2019/10/9,8595.740234,43.05555555555556,0.964726159,265
2019/10/10,8586.473633,40.27777777777778,0.578110564,232
2019/10/11,8321.756836,36.11111111111111,0.780743403,253
2019/10/12,8336.555664,33.33333333333333,0.707985217,159
2019/10/13,8321.005859,31.944444444444443,0.757333228,177
2019/10/14,8374.686523,36.11111111111111,0.626694647,266
2019/10/15,8205.369141,37.5,0.51839951,293
2019/10/16,8047.526855,37.5,0.499139667,229
2019/10/17,8103.911133,38.888888888888886,0.002888045,231
2019/10/18,7973.20752,37.5,0.049757227,250
2019/10/19,7988.560547,31.944444444444443,0.602793116,230
2019/10/20,8222.078125,31.944444444444443,0.791921895,312
2019/10/21,8243.720703,36.11111111111111,0.831311153,276
2019/10/22,8078.203125,37.5,0.541957544,217
2019/10/23,7514.671875,47.22222222222222,0.093545736,208
2019/10/24,7493.48877,43.05555555555556,0.442468973,212
2019/10/25,8660.700195,45.83333333333333,0.772551097,289
2019/10/26,9244.972656,68.05555555555556,0.585032381,176
2019/10/27,9551.714844,47.22222222222222,0.797627175,198
2019/10/28,9256.148438,50.0,0.426856254,216
2019/10/29,9427.6875,47.22222222222222,0.9693436,271
2019/10/30,9205.726563,44.44444444444444,0.790409062,212
2019/10/31,9199.584961,41.666666666666664,0.377457829,267
2019/11/1,9261.104492,40.27777777777778,0.537145419,251
2019/11/2,9324.717773,34.72222222222222,0.629975217,239
2019/11/3,9235.354492,33.33333333333333,0.549134249,191
2019/11/4,9412.612305,38.888888888888886,0.653275418,264
2019/11/5,9342.527344,37.5,0.799005253,219
2019/11/6,9360.879883,38.888888888888886,0.621475017,293
2019/11/7,9267.561523,38.888888888888886,0.730233781,316
2019/11/8,8804.880859,38.888888888888886,0.773279694,236
2019/11/9,8813.582031,34.72222222222222,0.636303804,198
2019/11/10,9055.526367,33.33333333333333,0.866335204,264
2019/11/11,8757.788086,37.5,0.681340669,199
2019/11/12,8815.662109,36.11111111111111,0.723257036,292
2019/11/13,8808.262695,36.11111111111111,0.541631917,218
2019/11/14,8708.094727,34.72222222222222,0.047063075,243
